Name,Arcs,Date,Events,Order,Part,Product,Solutions,Status,📁 Characters,📁 Location
Deadwick watching the Manor,,,,180,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md),
James and Fugue kidnap Adelle,,,,190,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
Villains start the city chase,,,,200,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
The city chase,,,,210,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md)",
Tralvorkemen and Damond #2,,,,10,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
The heroes traverse the Library,,,,20,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md)",
The heroes discuss around campfire,,,,30,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
Deadwick visits the Doctor,,,,40,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
James tempted while camping,,,,50,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
The Doctor plans to break into the Library,,,,60,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
James throws away the crown,,,,70,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md)",
A rift appears at the Laboratory,,,,80,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md)",
James chases after Adelle,,,,90,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md)",
Adelle runs into Bobby,,,,100,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
The Library under attack,,,,110,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
The Monkey increases James’ temptation,,,,120,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
More children join Adelle and Bobby,,,,130,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
James surrounded by mirrors,,,,140,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
Bobby begins to show his true colors,,,,150,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
James resists temptation,,,,160,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
The monkey is dazed,,,,170,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
James rescues Adelle from Bobby,,,,180,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md)",
Adelle awakens on shore,,,,190,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
The heroes find Adelle,,,,200,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md)",
The heroes scour the beach,,,,210,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
Deadwick and the Doctor discuss the rift,,,,220,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
James’ vision with Tralvorkemen,,,,230,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md)",
James recovers and talks with Adelle,,,,240,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md)",
Adelle and the dolls discuss motherhood,,,,250,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
The dolls host dinner in their new house,,,,260,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),Making everywhere home (../Solutions/Making%20everywhere%20home%20b97c110b9e18473da0d59eaa31a7aa96.md),Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md)",
Ivy begins to resent Adelle,,,,270,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md),
Adelle and the Raven talk,,,,280,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
The Lady Mediev and Damond,,,,290,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
The monkey repairs the zombie machine,,,,300,Part 5 - The Library (TWOLD%20scenes%20by%20part/Parts%20database/Part%205%20-%20The%20Library%202ba58e628ba280dca220f2ce0dbad307.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
Tralvorkemen and Damond #3,,,,10,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
James again awakens in the Asylum,,,,20,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
The heroes find James in the Asylum,,,,30,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
The heroes explore the desolate city,,,,40,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
Train ride back to the City of Orphans,,,,50,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
The Lady Mediev schemes with Ivy,,,,60,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
The heroes prepare for the ball,,,,70,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md)",
James and Adelle at the ball,,,,80,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md)",
James escorts Ivy,,,,90,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Adelle finds the crown again,,,,100,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
Ivy rebels against her mother,,,,110,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
James finds the inn burning,,,,120,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
The Doctor and Mr. Mosspuddle,,,,130,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
The Raven finds James and Ivy,,,,140,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Adelle enters the Doctor’s fortress,,,,150,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
Ivy guides James to the portal,,,,160,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
James and the Raven enter the fortress,,,,170,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
